pid,seed,cost,incb
195,777,20.076179,"{'avg_value': -0.8812795221516747, 'avg_value_by_weight': 0.7344424786511377, 'max_value': 0.1439219213643157, 'max_value_by_weight': 0.07055984883421784, 'min_value': -0.6928609084035984, 'min_value_by_weight': 0.890579136550893, 'weight': -0.7372631494124342}"
196,578,380.235389,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
197,470,23.593982,"{'avg_value': -0.7578253768982959, 'avg_value_by_weight': -0.1397748855973091, 'max_value': -0.5200107539006291, 'max_value_by_weight': 0.7371123093843461, 'min_value': 0.748254422012131, 'min_value_by_weight': 0.19176891188692657, 'weight': 0.27689091726419823}"
198,578,22.904519999999998,"{'avg_value': -0.7561549405290822, 'avg_value_by_weight': -0.04241534218535059, 'max_value': -0.45971427219454886, 'max_value_by_weight': -0.13360038372026684, 'min_value': -0.4106853282829024, 'min_value_by_weight': 0.880468731967055, 'weight': -0.9451791086277606}"
199,1337,50.391364,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
200,1337,285.83424399999996,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
201,470,16.493419,"{'avg_value': -0.969794686377169, 'avg_value_by_weight': 0.4092688366463546, 'max_value': -0.6580351705025401, 'max_value_by_weight': 0.8016479909739229, 'min_value': 0.7305625932074284, 'min_value_by_weight': 0.7140997667576028, 'weight': -0.22377369350437504}"
202,1337,38.570551,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
203,777,2400.0,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
204,578,66.73835700000001,"{'avg_value': -0.7561549405290822, 'avg_value_by_weight': -0.04241534218535059, 'max_value': -0.45971427219454886, 'max_value_by_weight': -0.13360038372026684, 'min_value': -0.4106853282829024, 'min_value_by_weight': 0.880468731967055, 'weight': -0.9451791086277606}"
205,3345,22.372830999999998,"{'avg_value': -0.19488823075405137, 'avg_value_by_weight': -0.6708827318885897, 'max_value': -0.5707776855893514, 'max_value_by_weight': 0.8897692825487586, 'min_value': -0.07048955255144329, 'min_value_by_weight': 0.7754905062066204, 'weight': -0.7744208408146096}"
206,470,19.726599,"{'avg_value': -0.06288465914405261, 'avg_value_by_weight': 0.959133631179562, 'max_value': 0.47934054866254283, 'max_value_by_weight': 0.5110675740009563, 'min_value': -0.7644168900471278, 'min_value_by_weight': 0.8588125537373634, 'weight': 0.8859882222581283}"
207,578,28.484758,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
208,1337,4.2303299999999995,"{'avg_value': 0.6179792849248733, 'avg_value_by_weight': 0.7780964507380659, 'max_value': -0.7299859080009515, 'max_value_by_weight': -0.05440151850504471, 'min_value': 0.7695295506425328, 'min_value_by_weight': 0.6645804155575297, 'weight': 0.23995569682194473}"
209,777,3.036541,"{'avg_value': -0.03587770687860081, 'avg_value_by_weight': 0.5738820513776566, 'max_value': -0.8184434415035082, 'max_value_by_weight': 0.8414118084679398, 'min_value': -0.03092874873895224, 'min_value_by_weight': 0.9127039034658027, 'weight': 0.7925285035141163}"
210,777,76.187944,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
211,777,14.080039000000001,"{'avg_value': -0.3849805589642106, 'avg_value_by_weight': -0.09140214905271293, 'max_value': -0.936020369727234, 'max_value_by_weight': 0.06876019754636942, 'min_value': 0.20717467021659597, 'min_value_by_weight': 0.8055258150503939, 'weight': -0.9998317422714244}"
212,1337,214.481455,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
213,3345,9.699245,"{'avg_value': -0.9368027548264815, 'avg_value_by_weight': 0.7819459485286633, 'max_value': -0.6733023968947371, 'max_value_by_weight': 0.2868289796879475, 'min_value': 0.8760503056224127, 'min_value_by_weight': 0.4597725833744004, 'weight': 0.7010378018503247}"
214,578,45.258789,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
215,3345,33.163934,"{'avg_value': -0.01582447376626095, 'avg_value_by_weight': -0.3247547090941356, 'max_value': -0.7614502463167339, 'max_value_by_weight': 0.9501634721919843, 'min_value': 0.38154718554782274, 'min_value_by_weight': -0.18233170980748525, 'weight': -0.766793730885545}"
216,1337,351.110999,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
217,470,77.268258,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
218,983439,274.62466,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
219,578,78.948313,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
220,3345,405.21228,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
221,470,83.87181199999999,"{'avg_value': 0.9035430458820943, 'avg_value_by_weight': -0.14278101320831404, 'max_value': 0.7307976811379187, 'max_value_by_weight': 0.6726854841442145, 'min_value': 0.8049408533147655, 'min_value_by_weight': 0.4960299789446889, 'weight': 0.4463885032051429}"
222,1337,23.290513999999998,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
223,3345,20.066273000000002,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
224,1337,35.929278999999994,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
225,578,12.764076,"{'avg_value': -0.7664290682102424, 'avg_value_by_weight': 0.669011912289232, 'max_value': 0.3223829933308302, 'max_value_by_weight': 0.22513229971131454, 'min_value': 0.2411477171854397, 'min_value_by_weight': 0.8361923098770074, 'weight': 0.3250487672099114}"
226,578,37.701805,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
227,578,132.53632199999998,"{'avg_value': -0.7561549405290822, 'avg_value_by_weight': -0.04241534218535059, 'max_value': -0.45971427219454886, 'max_value_by_weight': -0.13360038372026684, 'min_value': -0.4106853282829024, 'min_value_by_weight': 0.880468731967055, 'weight': -0.9451791086277606}"
228,1337,43.089874,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
229,1337,22.235088,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
230,3345,14.584504,"{'avg_value': -0.3451585052315469, 'avg_value_by_weight': -0.03719500132969189, 'max_value': -0.32990173006587664, 'max_value_by_weight': 0.06826279452970563, 'min_value': 0.015778852042190206, 'min_value_by_weight': 0.10348861863181247, 'weight': -0.9992829884764941}"
231,578,131.152987,"{'avg_value': -0.7561549405290822, 'avg_value_by_weight': -0.04241534218535059, 'max_value': -0.45971427219454886, 'max_value_by_weight': -0.13360038372026684, 'min_value': -0.4106853282829024, 'min_value_by_weight': 0.880468731967055, 'weight': -0.9451791086277606}"
232,777,30.958582,"{'avg_value': 0.6548237051440922, 'avg_value_by_weight': -0.3628243360861998, 'max_value': -0.7743859526107681, 'max_value_by_weight': 0.8597961026841738, 'min_value': -0.6521574300079507, 'min_value_by_weight': 0.9068729090754273, 'weight': -0.9913127647226463}"
233,578,218.58165599999998,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
234,777,51.233889,"{'avg_value': -0.358449642050916, 'avg_value_by_weight': -0.1600880049296134, 'max_value': -0.5822428927790964, 'max_value_by_weight': 0.8969078080816275, 'min_value': 0.5407031740211903, 'min_value_by_weight': -0.27605234001231205, 'weight': -0.13562262444985196}"
235,983439,424.546679,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
236,777,27.445771,"{'avg_value': 0.082864028588721, 'avg_value_by_weight': 0.6494792937414342, 'max_value': -0.5629925011346251, 'max_value_by_weight': 0.5631349105923866, 'min_value': -0.23893698329375623, 'min_value_by_weight': 0.6824877734148862, 'weight': -0.9919520693733928}"
237,1337,44.573034,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
238,3345,292.110913,"{'avg_value': -0.6315510114619569, 'avg_value_by_weight': 0.6255897878367145, 'max_value': -0.24778457725363023, 'max_value_by_weight': -0.8573110129391874, 'min_value': 0.8126033980974774, 'min_value_by_weight': -0.32292152879519453, 'weight': -0.13132981858137205}"
239,1337,192.640436,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
240,578,19.024812,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
241,1337,940.39793,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
242,1337,13.885288000000001,"{'avg_value': -0.17902147406618785, 'avg_value_by_weight': 0.11495869104400569, 'max_value': -0.12284746969169547, 'max_value_by_weight': 0.0, 'min_value': -0.02223485195764696, 'min_value_by_weight': 0.0, 'weight': -0.9870647421387555}"
243,578,16.994857000000003,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
244,578,81.661074,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
245,983439,67.588265,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
246,578,108.61834900000001,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
247,470,116.418278,"{'avg_value': -0.0642030407644334, 'avg_value_by_weight': 0.5260100634604541, 'max_value': 0.943064824397212, 'max_value_by_weight': 0.739050275791562, 'min_value': -0.42658889682718404, 'min_value_by_weight': 0.9783705208317355, 'weight': -0.37104056337685987}"
248,578,235.390235,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
249,578,165.366482,"{'avg_value': -0.7561549405290822, 'avg_value_by_weight': -0.04241534218535059, 'max_value': -0.45971427219454886, 'max_value_by_weight': -0.13360038372026684, 'min_value': -0.4106853282829024, 'min_value_by_weight': 0.880468731967055, 'weight': -0.9451791086277606}"
250,578,57.943529,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
251,777,65.968195,"{'avg_value': -0.358449642050916, 'avg_value_by_weight': -0.1600880049296134, 'max_value': -0.5822428927790964, 'max_value_by_weight': 0.8969078080816275, 'min_value': 0.5407031740211903, 'min_value_by_weight': -0.27605234001231205, 'weight': -0.13562262444985196}"
252,983439,12.301748,"{'avg_value': -0.9721196020021359, 'avg_value_by_weight': 0.7057131105246333, 'max_value': -0.5076415296605796, 'max_value_by_weight': -0.5791904446668663, 'min_value': 0.05145127545228423, 'min_value_by_weight': 0.6062198817554239, 'weight': -0.2725737147155516}"
253,578,59.091277,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
254,777,24.455406,"{'avg_value': -0.22856705416992473, 'avg_value_by_weight': 0.9120428097708524, 'max_value': -0.7862209701541227, 'max_value_by_weight': 0.9979615649697697, 'min_value': 0.8760646796929437, 'min_value_by_weight': -0.5576152599501436, 'weight': -0.1460831641071516}"
255,578,171.107116,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
256,777,11.814488,"{'avg_value': -0.16619612908070258, 'avg_value_by_weight': -0.12312296667506595, 'max_value': -0.8429708153360154, 'max_value_by_weight': -0.17640850970221345, 'min_value': 0.18606529119214876, 'min_value_by_weight': 0.9757319949957359, 'weight': -0.2808678306462067}"
257,578,7.809972,"{'avg_value': -0.2832592156731115, 'avg_value_by_weight': 0.7046402543335037, 'max_value': -0.9091776660178572, 'max_value_by_weight': 0.6697408080466678, 'min_value': 0.29427721425901043, 'min_value_by_weight': -0.5284419950996869, 'weight': 0.041352879378201424}"
258,578,172.820591,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
259,578,36.301842,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
260,578,22.772962,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
261,1337,9.519836,"{'avg_value': -0.6698931797453271, 'avg_value_by_weight': 0.5508335245187417, 'max_value': -0.9867469510940375, 'max_value_by_weight': -0.751809459679491, 'min_value': -0.03719721701592427, 'min_value_by_weight': 0.1742844881675114, 'weight': -0.7929682064582826}"
262,578,10.132617,"{'avg_value': 0.09930877721224851, 'avg_value_by_weight': 0.597432528570911, 'max_value': -0.9948060818290622, 'max_value_by_weight': 0.9635051937703107, 'min_value': 0.814972997054958, 'min_value_by_weight': -0.4518645154743952, 'weight': 0.420450073581196}"
263,1337,12.482925,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
264,578,16.659408,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
265,1337,12.283861,"{'avg_value': -0.5125415422176078, 'avg_value_by_weight': 0.687744017755983, 'max_value': -0.870277285097437, 'max_value_by_weight': -0.2850691464242847, 'min_value': -0.20181399792591348, 'min_value_by_weight': 0.6993137580138438, 'weight': 0.3566384927878705}"
266,578,16.060209,"{'avg_value': -0.7536912105830778, 'avg_value_by_weight': 0.7726138989286855, 'max_value': -0.4989555474129035, 'max_value_by_weight': 0.8328309072043338, 'min_value': 0.6460375586698393, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.4660910131900198}"
267,1337,61.892469000000006,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
268,578,572.721763,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
269,1337,70.268372,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
270,578,34.05783,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
271,777,31.419258000000003,"{'avg_value': -0.618565233695178, 'avg_value_by_weight': 0.8731900254410201, 'max_value': -0.157620542137078, 'max_value_by_weight': -0.35451647205354797, 'min_value': 0.005424012207777773, 'min_value_by_weight': 0.05254209121333475, 'weight': -0.8886501244822665}"
272,578,30.994562000000002,"{'avg_value': -0.7561549405290822, 'avg_value_by_weight': -0.04241534218535059, 'max_value': -0.45971427219454886, 'max_value_by_weight': -0.13360038372026684, 'min_value': -0.4106853282829024, 'min_value_by_weight': 0.880468731967055, 'weight': -0.9451791086277606}"
273,578,372.87839699999995,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
274,578,19.917485000000003,"{'avg_value': -0.7612058259842187, 'avg_value_by_weight': 0.945282440551686, 'max_value': -0.9371590689170197, 'max_value_by_weight': 0.7242195613864986, 'min_value': 0.9643429690873462, 'min_value_by_weight': -0.658810744342531, 'weight': 0.7496120333061183}"
275,578,20.984563,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
276,1337,17.287732,"{'avg_value': -0.9009358534873122, 'avg_value_by_weight': 0.9930455730593608, 'max_value': 0.6375359124003601, 'max_value_by_weight': 0.867529522657206, 'min_value': 0.21436943656787544, 'min_value_by_weight': 0.42180524940839703, 'weight': 0.6729959965062413}"
277,1337,3.907121,"{'avg_value': -0.7410579637821291, 'avg_value_by_weight': 0.9597838413420783, 'max_value': -0.9179817088451183, 'max_value_by_weight': -0.26478609477193404, 'min_value': 0.13558351653521283, 'min_value_by_weight': 0.3862687298858456, 'weight': 0.3884266713467033}"
278,1337,49.091335,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
279,1337,27.004304,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
280,3345,390.876184,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
281,578,17.682339,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
282,470,17.564083,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
283,1337,33.921515,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
284,1337,12.657795,"{'avg_value': -0.04433096289525151, 'avg_value_by_weight': 0.8499680945925796, 'max_value': -0.3815198861155793, 'max_value_by_weight': -0.3103449194134069, 'min_value': -0.05600637915926421, 'min_value_by_weight': 0.2366879836291893, 'weight': 0.18889997654746415}"
285,983439,37.225061999999994,"{'avg_value': -0.2523224349700586, 'avg_value_by_weight': 0.0695977799869405, 'max_value': -0.8678426292447381, 'max_value_by_weight': -0.165204947016085, 'min_value': 0.0826607830436894, 'min_value_by_weight': 0.6714231220054641, 'weight': -0.26130782301769195}"
286,777,23.368936,"{'avg_value': -0.6351694007136073, 'avg_value_by_weight': 0.01679428170787456, 'max_value': -0.9752506310803593, 'max_value_by_weight': 0.7551526711452548, 'min_value': 0.7577052020060653, 'min_value_by_weight': 0.6800981719391279, 'weight': 0.4077889786429689}"
287,1337,14.532558,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
288,578,22.727090999999998,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
289,1337,6.799889,"{'avg_value': -0.9903776854346044, 'avg_value_by_weight': 0.7347219571961932, 'max_value': -0.9523738760861219, 'max_value_by_weight': 0.2416663663956089, 'min_value': 0.05206485590961463, 'min_value_by_weight': 0.6703491760075193, 'weight': 0.653278272831695}"
290,777,8.115499,"{'avg_value': -0.085026820450817, 'avg_value_by_weight': 0.04481486342534091, 'max_value': -0.8594449360870632, 'max_value_by_weight': 0.11529527063575573, 'min_value': 0.41801479805016406, 'min_value_by_weight': 0.7885570458225466, 'weight': -0.025777592597272414}"
291,777,7.652169,"{'avg_value': -0.32261459335986675, 'avg_value_by_weight': 0.2184026483617607, 'max_value': -0.10426389897756871, 'max_value_by_weight': 0.04252835138902933, 'min_value': 0.01454067687920757, 'min_value_by_weight': 0.011748716566142514, 'weight': -1.0}"
292,1337,70.161846,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
293,578,36.285886000000005,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
294,777,31.787187000000003,"{'avg_value': -0.18550845379953773, 'avg_value_by_weight': 0.701662927961352, 'max_value': -0.37162039608824693, 'max_value_by_weight': -0.6566987881047428, 'min_value': -0.1486458288491017, 'min_value_by_weight': 0.8306898073384605, 'weight': -0.6918277614303694}"
295,1337,14.242555999999999,"{'avg_value': -0.13727331147704724, 'avg_value_by_weight': 0.9107918496460679, 'max_value': -0.5829587812460242, 'max_value_by_weight': 0.9339283719220879, 'min_value': 0.7070932335780387, 'min_value_by_weight': 0.6372710222896565, 'weight': 0.5668919775989512}"
296,578,23.985076,"{'avg_value': -0.9170096949957809, 'avg_value_by_weight': -0.05881113065060828, 'max_value': -0.527344105643702, 'max_value_by_weight': 0.864862124874509, 'min_value': -0.7947284200787923, 'min_value_by_weight': 0.47480789278823354, 'weight': -0.6511286679658308}"
