pid,seed,cost,incb
257,777,9.110313,"{'avg_value': -0.17096685454219884, 'avg_value_by_weight': 0.4741474734723601, 'max_value': -0.9625701752990345, 'max_value_by_weight': -0.16657828967918054, 'min_value': 0.07119582622347864, 'min_value_by_weight': 0.9201145606591368, 'weight': -0.12360188251944415}"
258,777,20.067145,"{'avg_value': -0.5835494562643659, 'avg_value_by_weight': 0.8064775252222967, 'max_value': -0.8490016157336113, 'max_value_by_weight': 0.8398496461360387, 'min_value': 0.8507912608014114, 'min_value_by_weight': -0.37412298542942435, 'weight': 0.6140760801320662}"
259,777,25.277486,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
260,777,38.468765999999995,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
261,777,17.448435,"{'avg_value': -0.16619612908070258, 'avg_value_by_weight': -0.12312296667506595, 'max_value': -0.8429708153360154, 'max_value_by_weight': -0.17640850970221345, 'min_value': 0.18606529119214876, 'min_value_by_weight': 0.9757319949957359, 'weight': -0.2808678306462067}"
262,777,2.114173,"{'avg_value': 0.15281619606981955, 'avg_value_by_weight': 0.026860221900538273, 'max_value': -0.8897445197013836, 'max_value_by_weight': 0.9842578777060478, 'min_value': 0.17571401897970396, 'min_value_by_weight': 0.2783677099612929, 'weight': -0.20790864434501555}"
263,777,7.085437,"{'avg_value': 0.05693373306311944, 'avg_value_by_weight': -0.026723182689394442, 'max_value': -0.8355276391997137, 'max_value_by_weight': 0.47191680154779214, 'min_value': 0.10084743238206362, 'min_value_by_weight': 0.7416554465280212, 'weight': 0.05472095862430426}"
264,777,9.666274,"{'avg_value': -0.3449190246966356, 'avg_value_by_weight': 0.7369626791787367, 'max_value': -0.4055360792571179, 'max_value_by_weight': 0.19379021404849173, 'min_value': -0.07261291135296566, 'min_value_by_weight': -0.4849862593751686, 'weight': -0.9524050052233661}"
265,777,1200.0,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
266,777,8.722322,"{'avg_value': -0.8699092085174529, 'avg_value_by_weight': -0.6180918767455472, 'max_value': 0.10980811925058909, 'max_value_by_weight': 0.11035055569098562, 'min_value': -0.3793493168276849, 'min_value_by_weight': 0.4413725104516879, 'weight': -0.6821013818734709}"
267,777,9.238148,"{'avg_value': -0.9603736749787521, 'avg_value_by_weight': 0.086110307979133, 'max_value': -0.6508432798799972, 'max_value_by_weight': 0.07461804596512711, 'min_value': 0.07232621252114124, 'min_value_by_weight': 0.6762424165332535, 'weight': -0.10273696629306173}"
268,777,28.201342,"{'avg_value': -0.8809054631169908, 'avg_value_by_weight': -0.6612788374083114, 'max_value': -0.04654270266924865, 'max_value_by_weight': 0.958436761904466, 'min_value': -0.701872468963495, 'min_value_by_weight': 0.6207679421816148, 'weight': -0.6412424226098734}"
269,777,3.8854610000000003,"{'avg_value': 0.33279762990655426, 'avg_value_by_weight': -0.20396186843517905, 'max_value': -0.9302767786540739, 'max_value_by_weight': 0.8367398890698683, 'min_value': 0.1711780197418471, 'min_value_by_weight': 0.9402073848494141, 'weight': 0.08068694740876081}"
270,777,9.088751,"{'avg_value': -0.3656356881650744, 'avg_value_by_weight': 0.1216994361360646, 'max_value': -0.8696005096019219, 'max_value_by_weight': 0.937580725230527, 'min_value': 0.5564536772819946, 'min_value_by_weight': -0.27605234001231205, 'weight': -0.2447420039278957}"
271,777,15.63255,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
272,777,8.668108,"{'avg_value': -0.3109535876765208, 'avg_value_by_weight': 0.998330210616035, 'max_value': -0.9172246695433786, 'max_value_by_weight': 0.09474018281648489, 'min_value': 0.25849722117511953, 'min_value_by_weight': 0.4518826249696948, 'weight': 0.29986135476957076}"
273,777,1200.0,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
274,777,23.997508999999997,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
275,777,4.839073,"{'avg_value': -0.358449642050916, 'avg_value_by_weight': -0.1600880049296134, 'max_value': -0.5822428927790964, 'max_value_by_weight': 0.8969078080816275, 'min_value': 0.5407031740211903, 'min_value_by_weight': -0.27605234001231205, 'weight': -0.13562262444985196}"
276,777,6.376393,"{'avg_value': -0.358449642050916, 'avg_value_by_weight': -0.1600880049296134, 'max_value': -0.5822428927790964, 'max_value_by_weight': 0.8969078080816275, 'min_value': 0.5407031740211903, 'min_value_by_weight': -0.27605234001231205, 'weight': -0.13562262444985196}"
277,777,67.6494,"{'avg_value': -0.358449642050916, 'avg_value_by_weight': -0.1600880049296134, 'max_value': -0.5822428927790964, 'max_value_by_weight': 0.8969078080816275, 'min_value': 0.5407031740211903, 'min_value_by_weight': -0.27605234001231205, 'weight': -0.13562262444985196}"
278,777,33.259875,"{'avg_value': -0.358449642050916, 'avg_value_by_weight': -0.1600880049296134, 'max_value': -0.5822428927790964, 'max_value_by_weight': 0.8969078080816275, 'min_value': 0.5407031740211903, 'min_value_by_weight': -0.27605234001231205, 'weight': -0.13562262444985196}"
279,777,1.921516,"{'avg_value': -0.011633702240887334, 'avg_value_by_weight': -0.46204260300765976, 'max_value': -0.2694915915721635, 'max_value_by_weight': 0.2025068199193496, 'min_value': -0.08632364302567797, 'min_value_by_weight': 0.6821811749757423, 'weight': -0.9541122931635504}"
280,777,25.139458,"{'avg_value': 0.6548237051440922, 'avg_value_by_weight': -0.3628243360861998, 'max_value': -0.7743859526107681, 'max_value_by_weight': 0.8597961026841738, 'min_value': -0.6521574300079507, 'min_value_by_weight': 0.9068729090754273, 'weight': -0.9913127647226463}"
281,777,3.69693,"{'avg_value': -0.19882901445973378, 'avg_value_by_weight': -0.07782933988147978, 'max_value': -0.9875623707127861, 'max_value_by_weight': 0.8616181093490016, 'min_value': 0.3540666887773585, 'min_value_by_weight': 0.2385494607473302, 'weight': 0.1353301249102945}"
282,777,5.74573,"{'avg_value': -0.6217883204321608, 'avg_value_by_weight': 0.4054360556195633, 'max_value': -0.40173448011526636, 'max_value_by_weight': -0.15531659910758755, 'min_value': -0.7438377116361514, 'min_value_by_weight': 0.9907733261457472, 'weight': -0.004911127719739894}"
283,777,25.657837,"{'avg_value': 0.8418098322927858, 'avg_value_by_weight': -0.1451788349789631, 'max_value': -0.002692292135899832, 'max_value_by_weight': 0.41631096316440774, 'min_value': -0.8931798986781698, 'min_value_by_weight': 0.7968134258383675, 'weight': -0.7679053045636091}"
284,777,35.70687,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
285,777,1200.0,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
286,777,30.655576999999997,"{'avg_value': -0.358449642050916, 'avg_value_by_weight': -0.1600880049296134, 'max_value': -0.5822428927790964, 'max_value_by_weight': 0.8969078080816275, 'min_value': 0.5407031740211903, 'min_value_by_weight': -0.27605234001231205, 'weight': -0.13562262444985196}"
287,777,1200.0,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
288,777,5.914993,"{'avg_value': 0.7255710679296961, 'avg_value_by_weight': 0.8652084422773425, 'max_value': -0.9927214575879575, 'max_value_by_weight': 0.603424927201909, 'min_value': 0.6627993576043627, 'min_value_by_weight': 0.7805180421396978, 'weight': 0.8719819449514576}"
289,777,1200.0,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
290,777,1200.0,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
291,777,18.893091000000002,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
292,777,32.510921,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
293,777,15.912396999999999,"{'avg_value': -0.358449642050916, 'avg_value_by_weight': -0.1600880049296134, 'max_value': -0.5822428927790964, 'max_value_by_weight': 0.8969078080816275, 'min_value': 0.5407031740211903, 'min_value_by_weight': -0.27605234001231205, 'weight': -0.13562262444985196}"
294,777,4.096636,"{'avg_value': -0.358449642050916, 'avg_value_by_weight': -0.1600880049296134, 'max_value': -0.5822428927790964, 'max_value_by_weight': 0.8969078080816275, 'min_value': 0.5407031740211903, 'min_value_by_weight': -0.27605234001231205, 'weight': -0.13562262444985196}"
295,777,6.87345,"{'avg_value': -0.358449642050916, 'avg_value_by_weight': -0.1600880049296134, 'max_value': -0.5822428927790964, 'max_value_by_weight': 0.8969078080816275, 'min_value': 0.5407031740211903, 'min_value_by_weight': -0.27605234001231205, 'weight': -0.13562262444985196}"
296,777,1200.0,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
297,777,11.52396,"{'avg_value': -0.358449642050916, 'avg_value_by_weight': -0.1600880049296134, 'max_value': -0.5822428927790964, 'max_value_by_weight': 0.8969078080816275, 'min_value': 0.5407031740211903, 'min_value_by_weight': -0.27605234001231205, 'weight': -0.13562262444985196}"
298,777,6.361325,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
299,777,4.827932000000001,"{'avg_value': -0.49215666561752347, 'avg_value_by_weight': -0.11104834241709582, 'max_value': 0.008339124023660549, 'max_value_by_weight': 0.4310621799874461, 'min_value': -0.5687292993106158, 'min_value_by_weight': 0.7671534957900656, 'weight': -0.6558953883679464}"
300,777,1.668912,"{'avg_value': 0.08108416245119243, 'avg_value_by_weight': -0.18129159962443187, 'max_value': -0.7597750225247594, 'max_value_by_weight': 0.12587330379759942, 'min_value': 0.052969014656691904, 'min_value_by_weight': 0.883562969606396, 'weight': -0.0023147592726705524}"
301,777,27.168813,"{'avg_value': -0.358449642050916, 'avg_value_by_weight': -0.1600880049296134, 'max_value': -0.5822428927790964, 'max_value_by_weight': 0.8969078080816275, 'min_value': 0.5407031740211903, 'min_value_by_weight': -0.27605234001231205, 'weight': -0.13562262444985196}"
302,777,14.668956,"{'avg_value': -0.2620433913195195, 'avg_value_by_weight': -0.09380147486863444, 'max_value': -0.4605494161142971, 'max_value_by_weight': 0.9097867211873651, 'min_value': 0.529574006022729, 'min_value_by_weight': -0.27605234001231205, 'weight': -0.004933691679371299}"
303,777,4.228467,"{'avg_value': -0.6346959978018085, 'avg_value_by_weight': 0.23412661091558817, 'max_value': -0.8391939381433465, 'max_value_by_weight': 0.9453874426219897, 'min_value': 0.7148113408430146, 'min_value_by_weight': 0.8690731285003377, 'weight': 0.09009079924759367}"
304,777,56.466088,"{'avg_value': -0.358449642050916, 'avg_value_by_weight': -0.1600880049296134, 'max_value': -0.5822428927790964, 'max_value_by_weight': 0.8969078080816275, 'min_value': 0.5407031740211903, 'min_value_by_weight': -0.27605234001231205, 'weight': -0.13562262444985196}"
305,777,7.118951,"{'avg_value': -0.358449642050916, 'avg_value_by_weight': -0.1600880049296134, 'max_value': -0.5822428927790964, 'max_value_by_weight': 0.8969078080816275, 'min_value': 0.5407031740211903, 'min_value_by_weight': -0.27605234001231205, 'weight': -0.13562262444985196}"
306,777,6.897526999999999,"{'avg_value': -0.358449642050916, 'avg_value_by_weight': -0.1600880049296134, 'max_value': -0.5822428927790964, 'max_value_by_weight': 0.8969078080816275, 'min_value': 0.5407031740211903, 'min_value_by_weight': -0.27605234001231205, 'weight': -0.13562262444985196}"
307,777,13.453211000000001,"{'avg_value': 0.28329392423279365, 'avg_value_by_weight': -0.1479713158355611, 'max_value': -0.6939411593383904, 'max_value_by_weight': 0.9850119711807259, 'min_value': -0.2710250826991085, 'min_value_by_weight': 0.3307348972921538, 'weight': -0.15829887228913964}"
308,777,13.775557000000001,"{'avg_value': -0.35789650422754904, 'avg_value_by_weight': -0.7493021654587158, 'max_value': -0.8461124269482465, 'max_value_by_weight': 0.998863157593082, 'min_value': 0.3764122267410901, 'min_value_by_weight': 0.38411586251715857, 'weight': -0.7140507817311925}"
309,777,49.831965000000004,"{'avg_value': -0.16619612908070258, 'avg_value_by_weight': -0.12312296667506595, 'max_value': -0.8429708153360154, 'max_value_by_weight': -0.17640850970221345, 'min_value': 0.18606529119214876, 'min_value_by_weight': 0.9757319949957359, 'weight': -0.2808678306462067}"
310,777,4.028526,"{'avg_value': -0.6108901970426537, 'avg_value_by_weight': 0.8400442737957994, 'max_value': -0.9238473061520006, 'max_value_by_weight': 0.9793397586407595, 'min_value': 0.7009579229484968, 'min_value_by_weight': -0.2097172377686578, 'weight': 0.5159304505412101}"
311,777,3.53146,"{'avg_value': 0.10979160978289881, 'avg_value_by_weight': -0.3784946081203403, 'max_value': -0.7909922337920948, 'max_value_by_weight': 0.07067362624434836, 'min_value': -0.0053386687493087726, 'min_value_by_weight': 0.9733022120362607, 'weight': -0.18669812607976577}"
312,777,6.193707000000001,"{'avg_value': -0.14481289795707464, 'avg_value_by_weight': 0.027949920033604192, 'max_value': -0.9911813972640198, 'max_value_by_weight': 0.9836962475231099, 'min_value': 0.048867469157577004, 'min_value_by_weight': 0.8234064098076499, 'weight': -0.9471940971096382}"
313,777,28.303149,"{'avg_value': -0.358449642050916, 'avg_value_by_weight': -0.1600880049296134, 'max_value': -0.5822428927790964, 'max_value_by_weight': 0.8969078080816275, 'min_value': 0.5407031740211903, 'min_value_by_weight': -0.27605234001231205, 'weight': -0.13562262444985196}"
314,777,5.891163,"{'avg_value': -0.5835494562643659, 'avg_value_by_weight': 0.8064775252222967, 'max_value': -0.8490016157336113, 'max_value_by_weight': 0.8398496461360387, 'min_value': 0.8507912608014114, 'min_value_by_weight': -0.37412298542942435, 'weight': 0.6140760801320662}"
315,777,13.620681,"{'avg_value': -0.6340210149795672, 'avg_value_by_weight': 0.5269136804499297, 'max_value': -0.9178846374354155, 'max_value_by_weight': 0.9942076395882924, 'min_value': 0.03081766402672481, 'min_value_by_weight': 0.739468708373191, 'weight': -0.9995384051957524}"
316,777,8.932071,"{'avg_value': -0.5835494562643659, 'avg_value_by_weight': 0.8064775252222967, 'max_value': -0.8490016157336113, 'max_value_by_weight': 0.8398496461360387, 'min_value': 0.8507912608014114, 'min_value_by_weight': -0.37412298542942435, 'weight': 0.6140760801320662}"
317,777,4.811361000000001,"{'avg_value': -0.358449642050916, 'avg_value_by_weight': -0.1600880049296134, 'max_value': -0.5822428927790964, 'max_value_by_weight': 0.8969078080816275, 'min_value': 0.5407031740211903, 'min_value_by_weight': -0.27605234001231205, 'weight': -0.13562262444985196}"
318,777,11.148526,"{'avg_value': -0.31563214747145363, 'avg_value_by_weight': -0.2066292001108685, 'max_value': -0.7207184908751381, 'max_value_by_weight': 0.8002156555866229, 'min_value': -0.23667647371671063, 'min_value_by_weight': 0.6093701908739602, 'weight': -0.27651114322543613}"
319,777,25.279657,"{'avg_value': -0.8809054631169908, 'avg_value_by_weight': -0.6612788374083114, 'max_value': -0.04654270266924865, 'max_value_by_weight': 0.958436761904466, 'min_value': -0.701872468963495, 'min_value_by_weight': 0.6207679421816148, 'weight': -0.6412424226098734}"
320,777,4.992103,"{'avg_value': -0.13352420756034322, 'avg_value_by_weight': -0.16605133849689802, 'max_value': -0.9108368535094135, 'max_value_by_weight': 0.4712842965886377, 'min_value': 0.9462950351696993, 'min_value_by_weight': -0.1110323662182352, 'weight': -0.5275053632357418}"
321,777,54.466177,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
322,777,14.901918,"{'avg_value': -0.16619612908070258, 'avg_value_by_weight': -0.12312296667506595, 'max_value': -0.8429708153360154, 'max_value_by_weight': -0.17640850970221345, 'min_value': 0.18606529119214876, 'min_value_by_weight': 0.9757319949957359, 'weight': -0.2808678306462067}"
323,777,16.376438999999998,"{'avg_value': -0.32130865337464387, 'avg_value_by_weight': -0.10389531669323193, 'max_value': -0.04180316053233801, 'max_value_by_weight': 0.5205507383727281, 'min_value': -0.006071150862905772, 'min_value_by_weight': 0.2795646160731642, 'weight': -0.2959017494280849}"
324,777,25.800314,"{'avg_value': -0.358449642050916, 'avg_value_by_weight': -0.1600880049296134, 'max_value': -0.5822428927790964, 'max_value_by_weight': 0.8969078080816275, 'min_value': 0.5407031740211903, 'min_value_by_weight': -0.27605234001231205, 'weight': -0.13562262444985196}"
325,777,1200.0,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
326,777,8.7084,"{'avg_value': -0.5835494562643659, 'avg_value_by_weight': 0.8064775252222967, 'max_value': -0.8490016157336113, 'max_value_by_weight': 0.8398496461360387, 'min_value': 0.8507912608014114, 'min_value_by_weight': -0.37412298542942435, 'weight': 0.6140760801320662}"
327,777,1200.0,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
328,777,54.994832,"{'avg_value': -0.358449642050916, 'avg_value_by_weight': -0.1600880049296134, 'max_value': -0.5822428927790964, 'max_value_by_weight': 0.8969078080816275, 'min_value': 0.5407031740211903, 'min_value_by_weight': -0.27605234001231205, 'weight': -0.13562262444985196}"
329,777,16.988587,"{'avg_value': -0.26692326274118994, 'avg_value_by_weight': 0.232441340379403, 'max_value': 0.40745168240216034, 'max_value_by_weight': 0.5786282212762173, 'min_value': 0.6714733446790606, 'min_value_by_weight': 0.4858842184407848, 'weight': -0.08495913335663974}"
330,777,12.254656,"{'avg_value': -0.358449642050916, 'avg_value_by_weight': -0.1600880049296134, 'max_value': -0.5822428927790964, 'max_value_by_weight': 0.8969078080816275, 'min_value': 0.5407031740211903, 'min_value_by_weight': -0.27605234001231205, 'weight': -0.13562262444985196}"
331,777,2.575812,"{'avg_value': 0.39985162489425763, 'avg_value_by_weight': 0.8436153784203151, 'max_value': -0.6317430287518507, 'max_value_by_weight': 0.27166846338891215, 'min_value': 0.7697928056827894, 'min_value_by_weight': 0.45583900279847667, 'weight': 0.9009838769787542}"
332,777,4.746702,"{'avg_value': -0.1771201296280276, 'avg_value_by_weight': 0.5822088136537014, 'max_value': -0.977232201776342, 'max_value_by_weight': 0.19454328332673154, 'min_value': 0.17434577616392022, 'min_value_by_weight': -0.18071301263149697, 'weight': 0.14411001242723165}"
333,777,53.654019,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
334,777,7.868251,"{'avg_value': -0.9734303861909983, 'avg_value_by_weight': -0.7050808559758129, 'max_value': -0.5092834743542154, 'max_value_by_weight': 0.717776914784821, 'min_value': -0.8510697791753201, 'min_value_by_weight': 0.9115455647167041, 'weight': -0.6192000418220105}"
335,777,66.05353000000001,"{'avg_value': -0.358449642050916, 'avg_value_by_weight': -0.1600880049296134, 'max_value': -0.5822428927790964, 'max_value_by_weight': 0.8969078080816275, 'min_value': 0.5407031740211903, 'min_value_by_weight': -0.27605234001231205, 'weight': -0.13562262444985196}"
336,777,5.805741,"{'avg_value': 0.9223200531654554, 'avg_value_by_weight': 0.9952281724092338, 'max_value': 0.7019793003714907, 'max_value_by_weight': 0.755264599669081, 'min_value': 0.9569339844981901, 'min_value_by_weight': -0.19892598049337673, 'weight': 0.8916651677074392}"
337,777,24.509234,"{'avg_value': -0.8809054631169908, 'avg_value_by_weight': -0.6612788374083114, 'max_value': -0.04654270266924865, 'max_value_by_weight': 0.958436761904466, 'min_value': -0.701872468963495, 'min_value_by_weight': 0.6207679421816148, 'weight': -0.6412424226098734}"
338,777,4.510488,"{'avg_value': -0.3109535876765208, 'avg_value_by_weight': 0.998330210616035, 'max_value': -0.9172246695433786, 'max_value_by_weight': 0.09474018281648489, 'min_value': 0.25849722117511953, 'min_value_by_weight': 0.4518826249696948, 'weight': 0.29986135476957076}"
339,777,1.9448910000000001,"{'avg_value': -0.8493208219446982, 'avg_value_by_weight': 0.10855086111646184, 'max_value': -0.946452175359779, 'max_value_by_weight': 0.8912345142040252, 'min_value': 0.3431050174884691, 'min_value_by_weight': 0.7760419801144729, 'weight': 0.22210864811473785}"
340,777,2.440573,"{'avg_value': -0.358449642050916, 'avg_value_by_weight': -0.20596438129113692, 'max_value': -0.8806061198611257, 'max_value_by_weight': 0.9900315064928722, 'min_value': 0.22470725887730536, 'min_value_by_weight': -0.08642484764477609, 'weight': -0.14745606640397746}"
341,777,6.662633,"{'avg_value': -0.7782541844767235, 'avg_value_by_weight': 0.4526781748241884, 'max_value': -0.6938282673081839, 'max_value_by_weight': 0.8474759862402319, 'min_value': 0.11257876132123812, 'min_value_by_weight': 0.6096153317802158, 'weight': -0.9940185813051647}"
342,777,1200.0,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
343,777,11.337869,"{'avg_value': -0.8659026598892492, 'avg_value_by_weight': 0.04547072083560022, 'max_value': -0.43986776749746537, 'max_value_by_weight': -0.3566058450066254, 'min_value': 0.20549013045314046, 'min_value_by_weight': 0.31695348148848534, 'weight': -0.5049837644608264}"
344,777,3.916859,"{'avg_value': -0.22264155099095806, 'avg_value_by_weight': 0.9242008287267263, 'max_value': -0.9087959451772558, 'max_value_by_weight': 0.9218860952563777, 'min_value': 0.16459698995892724, 'min_value_by_weight': 0.8014153510438242, 'weight': 0.651931247086045}"
345,777,9.727581,"{'avg_value': -0.358449642050916, 'avg_value_by_weight': -0.1600880049296134, 'max_value': -0.5822428927790964, 'max_value_by_weight': 0.8969078080816275, 'min_value': 0.5407031740211903, 'min_value_by_weight': -0.27605234001231205, 'weight': -0.13562262444985196}"
346,777,1200.0,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
347,777,4.975401,"{'avg_value': -0.9749402945459098, 'avg_value_by_weight': 0.22218542987994594, 'max_value': -0.6390092483105185, 'max_value_by_weight': 0.7900107500197551, 'min_value': 0.1448273234375086, 'min_value_by_weight': 0.5124970416973209, 'weight': -0.985071256462211}"
348,777,5.196749,"{'avg_value': -0.3109535876765208, 'avg_value_by_weight': 0.998330210616035, 'max_value': -0.9172246695433786, 'max_value_by_weight': 0.09474018281648489, 'min_value': 0.25849722117511953, 'min_value_by_weight': 0.4518826249696948, 'weight': 0.29986135476957076}"
349,777,69.401792,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
350,777,1200.0,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
351,777,41.229563,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
352,777,25.14965,"{'avg_value': -0.358449642050916, 'avg_value_by_weight': -0.1600880049296134, 'max_value': -0.5822428927790964, 'max_value_by_weight': 0.8969078080816275, 'min_value': 0.5407031740211903, 'min_value_by_weight': -0.27605234001231205, 'weight': -0.13562262444985196}"
353,777,2.420096,"{'avg_value': -0.46701622122619857, 'avg_value_by_weight': -0.11320068324549681, 'max_value': -0.21371880876981542, 'max_value_by_weight': 0.9571170033644345, 'min_value': 0.5319259315253184, 'min_value_by_weight': -0.036575042580850425, 'weight': 0.08386049415542507}"
354,777,13.040731,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
355,777,69.718165,"{'avg_value': -0.358449642050916, 'avg_value_by_weight': -0.1600880049296134, 'max_value': -0.5822428927790964, 'max_value_by_weight': 0.8969078080816275, 'min_value': 0.5407031740211903, 'min_value_by_weight': -0.27605234001231205, 'weight': -0.13562262444985196}"
356,777,3.2422630000000003,"{'avg_value': 0.9184997919592754, 'avg_value_by_weight': -0.27988479233059516, 'max_value': -0.8108415413092094, 'max_value_by_weight': 0.4879577762516285, 'min_value': 0.018117839288781523, 'min_value_by_weight': 0.8133549669152624, 'weight': 0.08974427255400386}"
357,777,22.004642,"{'avg_value': 0.6548237051440922, 'avg_value_by_weight': -0.3628243360861998, 'max_value': -0.7743859526107681, 'max_value_by_weight': 0.8597961026841738, 'min_value': -0.6521574300079507, 'min_value_by_weight': 0.9068729090754273, 'weight': -0.9913127647226463}"
358,777,3.2401329999999997,"{'avg_value': -0.9721260433946511, 'avg_value_by_weight': 0.05988829063478618, 'max_value': -0.67058370597151, 'max_value_by_weight': 0.9633181585010553, 'min_value': -0.10933695357821793, 'min_value_by_weight': 0.9457116362926321, 'weight': -0.8529444614623007}"
359,777,56.616087,"{'avg_value': -0.358449642050916, 'avg_value_by_weight': -0.1600880049296134, 'max_value': -0.5822428927790964, 'max_value_by_weight': 0.8969078080816275, 'min_value': 0.5407031740211903, 'min_value_by_weight': -0.27605234001231205, 'weight': -0.13562262444985196}"
360,777,4.598505,"{'avg_value': 0.5905283952300784, 'avg_value_by_weight': 0.8537914589948952, 'max_value': -0.8772859214118939, 'max_value_by_weight': 0.4511710885422786, 'min_value': 0.9852731486906943, 'min_value_by_weight': 0.9112231634296573, 'weight': 0.7483763803026267}"
361,777,44.103266,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
362,777,25.51398,"{'avg_value': -0.5967804708122737, 'avg_value_by_weight': 0.9268297592230468, 'max_value': -0.982298442315036, 'max_value_by_weight': 0.37112561314066506, 'min_value': 0.1638199527088673, 'min_value_by_weight': 0.2808736633034772, 'weight': -0.9562949667806002}"
