pid,seed,cost,incb
304,1337,6.879383,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
305,1337,24.660293,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
306,1337,7.74632,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
307,1337,10.658029,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
308,470,12.559721,"{'avg_value': -0.9639407985775577, 'avg_value_by_weight': 0.7543414612620205, 'max_value': -0.5005026358801743, 'max_value_by_weight': -0.4187590902210634, 'min_value': 0.6485666065976967, 'min_value_by_weight': 0.22223479212804076, 'weight': 0.4269890265968239}"
309,1337,3.988397,"{'avg_value': -0.8974766482859027, 'avg_value_by_weight': 0.6439523782469341, 'max_value': -0.5905891631866771, 'max_value_by_weight': 0.162899350714806, 'min_value': 0.05339865497908991, 'min_value_by_weight': 0.8135415908956878, 'weight': 0.47963636479249816}"
310,1337,12.831647,"{'avg_value': -0.20885372855563333, 'avg_value_by_weight': 0.8344371793156058, 'max_value': -0.8874906838739833, 'max_value_by_weight': -0.6759970671974163, 'min_value': 0.5451251882019665, 'min_value_by_weight': 0.4778249958955072, 'weight': -0.6316169116011003}"
311,578,20.746303,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
312,470,6.595097999999999,"{'avg_value': -0.7988480879375128, 'avg_value_by_weight': 0.2990825508283612, 'max_value': -0.9646714037628865, 'max_value_by_weight': 0.5192967570818832, 'min_value': 0.5367952584684337, 'min_value_by_weight': 0.8192099456913557, 'weight': 0.2730111312066368}"
313,1337,10.480112,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
314,1337,4.12276,"{'avg_value': -0.23359135575323298, 'avg_value_by_weight': 0.6457478757470603, 'max_value': -0.7836763256155668, 'max_value_by_weight': -0.14247827113921252, 'min_value': -0.009478929181488294, 'min_value_by_weight': 0.5454853615131596, 'weight': -0.9056527294807863}"
315,1337,21.645388999999998,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
316,1337,3.528708,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
317,1337,47.317891,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
318,1337,4.658177,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
319,983439,4.443017,"{'avg_value': -0.7359991286249132, 'avg_value_by_weight': 0.9720054084987755, 'max_value': -0.9889660528419006, 'max_value_by_weight': -0.05045523739755087, 'min_value': 0.20013217572598863, 'min_value_by_weight': -0.154921236108035, 'weight': -0.6248193175948795}"
320,1337,5.058457000000001,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
321,983439,3.011844,"{'avg_value': -0.3903154182523316, 'avg_value_by_weight': 0.9849031457870865, 'max_value': -0.33944580021087956, 'max_value_by_weight': 0.21748377574548594, 'min_value': 0.39489499917106774, 'min_value_by_weight': -0.1229338945485059, 'weight': 0.12978920660554727}"
322,1337,5.2375810000000005,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
323,470,4.0851880000000005,"{'avg_value': -0.5787097571518836, 'avg_value_by_weight': 0.3896969866415534, 'max_value': -0.9257797799410477, 'max_value_by_weight': -0.026563664751282245, 'min_value': 0.7490077515876474, 'min_value_by_weight': 0.17541414391531984, 'weight': -0.22890533511346445}"
324,470,9.324201,"{'avg_value': -0.9639407985775577, 'avg_value_by_weight': 0.7543414612620205, 'max_value': -0.5005026358801743, 'max_value_by_weight': -0.4187590902210634, 'min_value': 0.6485666065976967, 'min_value_by_weight': 0.22223479212804076, 'weight': 0.4269890265968239}"
325,983439,6.656279,"{'avg_value': -0.9738016889659896, 'avg_value_by_weight': 0.8085804304121191, 'max_value': -0.9152985783136485, 'max_value_by_weight': 0.31714030507201696, 'min_value': 0.5556956558285404, 'min_value_by_weight': 0.4741660958653826, 'weight': -0.7562341241182442}"
326,470,83.898088,"{'avg_value': -0.4744827730535799, 'avg_value_by_weight': -0.10903281185961178, 'max_value': -0.5928950112086009, 'max_value_by_weight': 0.6076940721198028, 'min_value': 0.5962639706285184, 'min_value_by_weight': -0.703313252332902, 'weight': -0.7057383767202121}"
327,578,7.4568140000000005,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
328,3345,4.751144,"{'avg_value': -0.8213876797432329, 'avg_value_by_weight': 0.8927361980855342, 'max_value': -0.207970193136908, 'max_value_by_weight': -0.0792079325666537, 'min_value': 0.9130821461153182, 'min_value_by_weight': 0.7693725276944821, 'weight': 0.41444925631622054}"
329,1337,7.890021,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
330,470,1.8108870000000001,"{'avg_value': -0.9709178848070534, 'avg_value_by_weight': 0.6129222576154605, 'max_value': -0.09879076293811184, 'max_value_by_weight': 0.4272323388364798, 'min_value': 0.45222937383798767, 'min_value_by_weight': 0.2625659610746691, 'weight': 0.46270441376074634}"
331,470,6.206439,"{'avg_value': -0.8820375234816396, 'avg_value_by_weight': 0.9917919982031911, 'max_value': -0.5725677505827755, 'max_value_by_weight': -0.5795652128696067, 'min_value': 0.6690924126713715, 'min_value_by_weight': 0.7239801042828158, 'weight': -0.5223958459115294}"
332,578,5.582503,"{'avg_value': -0.658481877333867, 'avg_value_by_weight': 0.33942156818867075, 'max_value': -0.8136757900020375, 'max_value_by_weight': 0.7145954959859642, 'min_value': 0.5020994550439739, 'min_value_by_weight': -0.17365795860430921, 'weight': 0.29204966075519523}"
333,470,44.094302,"{'avg_value': -0.9639407985775577, 'avg_value_by_weight': 0.7543414612620205, 'max_value': -0.5005026358801743, 'max_value_by_weight': -0.4187590902210634, 'min_value': 0.6485666065976967, 'min_value_by_weight': 0.22223479212804076, 'weight': 0.4269890265968239}"
334,1337,6.35575,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
335,1337,7.90262,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
336,1337,6.622322,"{'avg_value': -0.9367092199457567, 'avg_value_by_weight': 0.954482761034789, 'max_value': -0.49414102625098866, 'max_value_by_weight': -0.4476653749705013, 'min_value': 0.6091721076500385, 'min_value_by_weight': 0.49367875906473535, 'weight': 0.23303457198148037}"
337,1337,15.941142,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
338,578,5.635594,"{'avg_value': -0.7668833750807571, 'avg_value_by_weight': 0.26379444509607053, 'max_value': -0.5532760210840175, 'max_value_by_weight': 0.518391900074836, 'min_value': 0.5977398041475899, 'min_value_by_weight': -0.33848700129770204, 'weight': -0.19844909664855603}"
339,983439,6.968604999999999,"{'avg_value': 0.05557725141138059, 'avg_value_by_weight': 0.613295334585876, 'max_value': -0.7126739557667949, 'max_value_by_weight': 0.32313510616185614, 'min_value': 0.7003562236619636, 'min_value_by_weight': 0.46589700862155614, 'weight': 0.9928046069716328}"
340,578,5.330895,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
341,3345,17.826169999999998,"{'avg_value': -0.7857640088215374, 'avg_value_by_weight': 0.4290025239096209, 'max_value': -0.8984606116935492, 'max_value_by_weight': 0.7832633029055871, 'min_value': 0.3367881943983526, 'min_value_by_weight': 0.927843857821351, 'weight': -0.8528002175743443}"
342,3345,5.68476,"{'avg_value': -0.19698414337726744, 'avg_value_by_weight': 0.9905830132799047, 'max_value': -0.19844817236808132, 'max_value_by_weight': 0.632515177965258, 'min_value': 0.47138319809501694, 'min_value_by_weight': -0.6711727806141479, 'weight': 0.1325194739668787}"
343,1337,4.969252,"{'avg_value': -0.5962656471856014, 'avg_value_by_weight': 0.6251440609751981, 'max_value': -0.9049804084343496, 'max_value_by_weight': -0.5732906246912679, 'min_value': 0.3090185537774588, 'min_value_by_weight': 0.49591058695710677, 'weight': -0.4414631696933653}"
344,1337,8.356102,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
345,470,5.812673,"{'avg_value': -0.9639407985775577, 'avg_value_by_weight': 0.7543414612620205, 'max_value': -0.5005026358801743, 'max_value_by_weight': -0.4187590902210634, 'min_value': 0.6485666065976967, 'min_value_by_weight': 0.22223479212804076, 'weight': 0.4269890265968239}"
346,1337,10.194232999999999,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
347,3345,10.096933,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
348,1337,6.5334639999999995,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
349,1337,5.772466,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
350,578,9.604638999999999,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
351,470,9.511028,"{'avg_value': -0.6785447075973894, 'avg_value_by_weight': 0.43398743973531295, 'max_value': -0.6790526114175703, 'max_value_by_weight': 0.03680013615762889, 'min_value': 0.7490077515876474, 'min_value_by_weight': 0.20433527809673446, 'weight': -0.16288437019536683}"
352,470,11.754854,"{'avg_value': -0.4279972104356331, 'avg_value_by_weight': 0.651980487215063, 'max_value': 0.0028979056924105517, 'max_value_by_weight': -0.5102741560800432, 'min_value': -0.08103737217989138, 'min_value_by_weight': 0.5139339309467916, 'weight': -0.4099821295287909}"
353,578,13.678122,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
354,578,7.421292,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
355,578,4.585512,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
356,578,3.2981949999999998,"{'avg_value': -0.9123972562040861, 'avg_value_by_weight': 0.8488616828104745, 'max_value': -0.5405520015794387, 'max_value_by_weight': 0.8767833513152821, 'min_value': 0.6852257442307805, 'min_value_by_weight': 0.7542548188113181, 'weight': 0.9619877667309931}"
357,578,3.193093,"{'avg_value': -0.8901673457768747, 'avg_value_by_weight': 0.9841363763529141, 'max_value': -0.9328259402464909, 'max_value_by_weight': -0.022494159017069193, 'min_value': 0.39834243908895695, 'min_value_by_weight': 0.6866248433821951, 'weight': 0.4097223698658603}"
358,578,12.233056000000001,"{'avg_value': 0.20471215741150495, 'avg_value_by_weight': 0.7358199529664669, 'max_value': -0.8119258573809633, 'max_value_by_weight': 0.5278996564041818, 'min_value': -0.2511901895818376, 'min_value_by_weight': 0.5311984836740926, 'weight': 0.1503827091622838}"
359,578,1.757154,"{'avg_value': -0.9165679019181316, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.853657011148997, 'max_value_by_weight': 0.08310895052462919, 'min_value': 0.9022870999729364, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.36953594683312874}"
360,1337,23.458947,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
361,578,2.7689019999999998,"{'avg_value': -0.40252595089399157, 'avg_value_by_weight': 0.48855290039039967, 'max_value': -0.5532760210840175, 'max_value_by_weight': 0.5747122164832372, 'min_value': 0.8113041999656603, 'min_value_by_weight': -0.3115919861966303, 'weight': 0.04983665101845092}"
362,578,10.680957,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
363,470,5.7644709999999995,"{'avg_value': -0.6785447075973894, 'avg_value_by_weight': 0.43398743973531295, 'max_value': -0.6790526114175703, 'max_value_by_weight': 0.03680013615762889, 'min_value': 0.7490077515876474, 'min_value_by_weight': 0.20433527809673446, 'weight': -0.16288437019536683}"
364,470,5.873793,"{'avg_value': -0.6785447075973894, 'avg_value_by_weight': 0.43398743973531295, 'max_value': -0.6790526114175703, 'max_value_by_weight': 0.03680013615762889, 'min_value': 0.7490077515876474, 'min_value_by_weight': 0.20433527809673446, 'weight': -0.16288437019536683}"
365,578,34.035432,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
366,1337,8.418291,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
367,578,6.343769,"{'avg_value': -0.9976868267404765, 'avg_value_by_weight': 0.7979577002978357, 'max_value': -0.7364709403831886, 'max_value_by_weight': 0.16075778459347023, 'min_value': 0.5549035604426023, 'min_value_by_weight': 0.6703896173924504, 'weight': 0.14436091154173725}"
368,578,35.631108,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
369,1337,14.194994,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
370,578,8.632838,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
371,578,10.092002,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
372,983439,5.971501,"{'avg_value': -0.8469088492346202, 'avg_value_by_weight': 0.9309281757423553, 'max_value': -0.9319502552633314, 'max_value_by_weight': -0.15768505515948905, 'min_value': 0.47719363831323114, 'min_value_by_weight': 0.6447162645184263, 'weight': 0.14602414236506878}"
373,3345,5.683302,"{'avg_value': -0.9394938196910965, 'avg_value_by_weight': 0.7990992378305806, 'max_value': -0.8837849938934204, 'max_value_by_weight': 0.14212162481465795, 'min_value': 0.4545391839118935, 'min_value_by_weight': -0.35814311662096654, 'weight': -0.7370048289657107}"
374,578,8.659587,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
375,470,7.199891,"{'avg_value': -0.9639407985775577, 'avg_value_by_weight': 0.7543414612620205, 'max_value': -0.5005026358801743, 'max_value_by_weight': -0.4187590902210634, 'min_value': 0.6485666065976967, 'min_value_by_weight': 0.22223479212804076, 'weight': 0.4269890265968239}"
376,578,5.358032,"{'avg_value': -0.1969900875389452, 'avg_value_by_weight': 0.9661323023950872, 'max_value': -0.5414378307237278, 'max_value_by_weight': 0.7662163492352554, 'min_value': 0.5500743327463677, 'min_value_by_weight': -0.711952601274398, 'weight': 0.6499661772523013}"
377,578,11.75458,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
378,1337,8.312077,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
379,983439,9.401114999999999,"{'avg_value': -0.9742710019442771, 'avg_value_by_weight': 0.9330486344820226, 'max_value': -0.5300702087463771, 'max_value_by_weight': 0.9877638632860943, 'min_value': 0.8206368409214713, 'min_value_by_weight': -0.5966726693616431, 'weight': -0.5417924918076793}"
380,578,18.789666,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
381,1337,4.143956,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
382,578,10.177382999999999,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
383,578,14.678391,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
384,578,3.6782169999999996,"{'avg_value': -0.7429366918717126, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.8221277028419818, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.8006907041344296, 'min_value_by_weight': 0.6869749030413959, 'weight': 0.3376319311185325}"
385,1337,14.503161,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
386,578,21.629195000000003,"{'avg_value': -0.7561549405290822, 'avg_value_by_weight': -0.04241534218535059, 'max_value': -0.45971427219454886, 'max_value_by_weight': -0.13360038372026684, 'min_value': -0.4106853282829024, 'min_value_by_weight': 0.880468731967055, 'weight': -0.9451791086277606}"
387,578,12.554643,"{'avg_value': -0.6877945155714764, 'avg_value_by_weight': 0.9243661404474734, 'max_value': -0.5853511942558152, 'max_value_by_weight': -0.09499070531620846, 'min_value': 0.328319858949774, 'min_value_by_weight': -0.25673898468532874, 'weight': 0.017805391332616827}"
388,1337,8.943099,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
389,1337,7.0107930000000005,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
390,578,19.348639,"{'avg_value': -0.7561549405290822, 'avg_value_by_weight': -0.04241534218535059, 'max_value': -0.45971427219454886, 'max_value_by_weight': -0.13360038372026684, 'min_value': -0.4106853282829024, 'min_value_by_weight': 0.880468731967055, 'weight': -0.9451791086277606}"
391,578,6.463544000000001,"{'avg_value': 0.023751742323128378, 'avg_value_by_weight': 0.49841612345104425, 'max_value': -0.6241284352809826, 'max_value_by_weight': 0.6684623655691806, 'min_value': 0.5172566816111217, 'min_value_by_weight': 0.29270743593218174, 'weight': 0.5067558588677377}"
392,578,15.709048,"{'avg_value': -0.7561549405290822, 'avg_value_by_weight': -0.04241534218535059, 'max_value': -0.45971427219454886, 'max_value_by_weight': -0.13360038372026684, 'min_value': -0.4106853282829024, 'min_value_by_weight': 0.880468731967055, 'weight': -0.9451791086277606}"
393,983439,2.84045,"{'avg_value': 0.1535118814658203, 'avg_value_by_weight': 0.3330739440765258, 'max_value': -0.7891866742567484, 'max_value_by_weight': 0.6015230956621296, 'min_value': 0.8160056767764761, 'min_value_by_weight': 0.3759746747112007, 'weight': 0.5361254041032735}"
394,983439,3.6865870000000003,"{'avg_value': -0.9599971060806813, 'avg_value_by_weight': -0.1241940100445551, 'max_value': 0.0654200600669066, 'max_value_by_weight': 0.09269433651844983, 'min_value': 0.45885992044115453, 'min_value_by_weight': 0.7435421789891736, 'weight': -0.9522126012555705}"
395,3345,18.953443,"{'avg_value': -0.19698414337726744, 'avg_value_by_weight': 0.9905830132799047, 'max_value': -0.19844817236808132, 'max_value_by_weight': 0.632515177965258, 'min_value': 0.47138319809501694, 'min_value_by_weight': -0.6711727806141479, 'weight': 0.1325194739668787}"
396,578,8.907402,"{'avg_value': -0.6877945155714764, 'avg_value_by_weight': 0.9243661404474734, 'max_value': -0.5853511942558152, 'max_value_by_weight': -0.09499070531620846, 'min_value': 0.328319858949774, 'min_value_by_weight': -0.25673898468532874, 'weight': 0.017805391332616827}"
397,578,4.8572120000000005,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
398,578,6.4051,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
399,578,26.471612,"{'avg_value': -0.7561549405290822, 'avg_value_by_weight': -0.04241534218535059, 'max_value': -0.45971427219454886, 'max_value_by_weight': -0.13360038372026684, 'min_value': -0.4106853282829024, 'min_value_by_weight': 0.880468731967055, 'weight': -0.9451791086277606}"
400,578,5.621701,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
401,983439,5.561624,"{'avg_value': 0.0, 'avg_value_by_weight': 0.0, 'max_value': 0.0, 'max_value_by_weight': 0.0, 'min_value': 0.0, 'min_value_by_weight': 0.0, 'weight': -1.0}"
402,578,10.734469,"{'avg_value': -0.8024185370987765, 'avg_value_by_weight': 0.8624261764598193, 'max_value': -0.7490987821953372, 'max_value_by_weight': -0.49083905293975694, 'min_value': 0.24968766584454882, 'min_value_by_weight': 0.9523610448733741, 'weight': -0.1170559249798534}"
403,578,15.718016,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
